"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"33IXYHIZB7Y1KFA1A1I7SGAZTOT2ET","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3T3IWE1XG93MN1SCSA24C44S0LITQG","A3U7PYAN5ASXCE","Submitted","Tue Jul 02 21:58:01 PDT 2019","Tue Jul 02 21:58:07 PDT 2019","Wed Jul 10 21:58:07 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","onions.jpg","beverage.jpg","frozen_snack.png","Bottom"
"3Q2T3FD0OPOOHLYXVZKVOYK084L3MV","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3LOZAJ85YGTCCZZBV9D05PRVXBU2XW","A8AYPFS4N3QWY","Submitted","Tue Jul 02 22:00:06 PDT 2019","Tue Jul 02 22:00:12 PDT 2019","Wed Jul 10 22:00:12 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","chips.jpg","carrot.jpeg","dessert.jpg","Middle"
"302OLP89D1NBSKLRRP5R8ATUK08ACF","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3Z4XG4ZF4B7NYE10BQM1FG4YJBKX8S","A1DLY5ZY1C1A6V","Submitted","Tue Jul 02 21:58:44 PDT 2019","Tue Jul 02 21:58:53 PDT 2019","Wed Jul 10 21:58:53 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","frozen_snack.png","cereal.jpg","dessert.jpg","Middle"
"3THR0FZ95R9TXS9YEL38CO3M3QQOL8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3Z7ISHFUH3BC391FC8AMC1K9RBK8Z2","A1WYTDU9XIA5KU","Submitted","Tue Jul 02 22:00:02 PDT 2019","Tue Jul 02 22:00:11 PDT 2019","Wed Jul 10 22:00:11 PDT 2019","","","","9","100% (6/6)","0% (0/0)","0% (0/0)","noodles.jpg","beverage.jpg","carrot.jpeg","vegemite.jpg","Middle"
"3WUVMVA7ODJO0DW1J3PZJ8UFTIVAZF","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3TOK3KHVJWYW4RIP0U7ZI3HAWNAO7S","A53H0SOKY1LON","Submitted","Tue Jul 02 21:59:24 PDT 2019","Tue Jul 02 21:59:30 PDT 2019","Wed Jul 10 21:59:30 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","chips.jpg","cereal.jpg","dessert.jpg","Bottom"
"3MDKGGG61S3RRZBZNYJ5HFRCC3IT6R","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3E4GGUZ1TB76SZ04WQYBFVJT12FK2P","A3G5ZPURJ0XCBG","Submitted","Tue Jul 02 22:00:16 PDT 2019","Tue Jul 02 22:00:26 PDT 2019","Wed Jul 10 22:00:26 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","noodles.jpg","chips.jpg","beverage.jpg","Middle"
"33BFF6QPI3RKMXSBZ1QIXWMR66YW3E","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3TU5ZICBRGH3PH0OPCR9L885M8YQ8P","A24A69YAB0UI36","Submitted","Tue Jul 02 21:59:10 PDT 2019","Tue Jul 02 21:59:16 PDT 2019","Wed Jul 10 21:59:16 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","frozen_snack.png","cereal.jpg","beverage.jpg","Top"
"30Z7M1Q8U009GHVEADPM6OXBU9NA89","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:15 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:15 PDT 2019","","","3PW9OPU9PT04MYEIOGSTAGNUSWE213","A3P9TMATWBA1QP","Submitted","Tue Jul 02 21:58:29 PDT 2019","Tue Jul 02 22:00:45 PDT 2019","Wed Jul 10 22:00:45 PDT 2019","","","","136","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","noodles.jpg","carrot.jpeg","fruit.jpg","Top"
"307L9TDWJ08UZ3JX70ZV1D90DUV3NV","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","338JKRMM29F4VCU03KOT8LMZL92AHH","AQ3KPKZ6UIYPF","Submitted","Tue Jul 02 21:58:57 PDT 2019","Tue Jul 02 21:59:09 PDT 2019","Wed Jul 10 21:59:09 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","frozen_snack.png","dessert.jpg","vegemite.jpg","Top"
"3W9XHF7WGMBYQEWOP2D6RYWUDY2TKW","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3GM6G9ZBKQDV2MUK0HVNVVKNQKMTMU","AJQGWGESKQT4Y","Submitted","Tue Jul 02 21:59:38 PDT 2019","Tue Jul 02 21:59:43 PDT 2019","Wed Jul 10 21:59:43 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","frozen_snack.png","carrot.jpeg","onions.jpg","Top"
"3YZ7A3YHR79UTVY6TF4AF4HQEPU5SZ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:40 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:40 PDT 2019","","","36ZN444YTUETTBZLJLBW9S7JA3LOIN","A3FPOUH5VVFKV8","Submitted","Tue Jul 02 21:59:30 PDT 2019","Tue Jul 02 21:59:35 PDT 2019","Wed Jul 10 21:59:35 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","chips.jpg","cereal.jpg","dessert.jpg","Top"
"3YGE63DINADO55TEGE8ZVYOK3UEW0J","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3QBD8R3Z24ZZL406YW9SFRX05LKO48","A1SCTXNYJKIS0V","Submitted","Tue Jul 02 21:59:22 PDT 2019","Tue Jul 02 21:59:27 PDT 2019","Wed Jul 10 21:59:27 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","noodles.jpg","dessert.jpg","onions.jpg","Top"
"3BCRDCM0OFASOGLCTP5DGO4GTQRK6C","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:12 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:12 PDT 2019","","","3I7DHKZYGQGNBARDDY9CXPU0DGOF5I","AWV0L438RDF8P","Submitted","Tue Jul 02 21:58:46 PDT 2019","Tue Jul 02 21:58:54 PDT 2019","Wed Jul 10 21:58:54 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","beverage.jpg","frozen_snack.png","vegemite.jpg","Middle"
"371DNNCG46IEVDUNGDG31TN3IY8T8D","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","30JNVC0ORC0WIS1HSGLFYL14PROQH4","A3EBUTQR75WWH5","Submitted","Tue Jul 02 21:59:16 PDT 2019","Tue Jul 02 21:59:22 PDT 2019","Wed Jul 10 21:59:22 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","beverage.jpg","vegemite.jpg","cereal.jpg","Bottom"
"3MWOYZD5WX4JLSCJQYJNPG7B8LQONA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3QY7M81QHA2DE0XA22F6BM01CI1K75","A3GF5LL1TH1EJE","Submitted","Tue Jul 02 22:00:20 PDT 2019","Tue Jul 02 22:00:25 PDT 2019","Wed Jul 10 22:00:25 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","beverage.jpg","carrot.jpeg","noodles.jpg","Top"
"3ULIZ0H1VCLUZBZCGWPQJ3UHOPG51E","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3VJ40NV2QL3J2PFWDXA0NZ9SLK2OT5","A3V8KGKKM5ZDH0","Submitted","Tue Jul 02 22:01:28 PDT 2019","Tue Jul 02 22:05:33 PDT 2019","Wed Jul 10 22:05:33 PDT 2019","","","","245","100% (8/8)","0% (0/0)","0% (0/0)","noodles.jpg","chips.jpg","cereal.jpg","beverage.jpg","Middle"
"38VTL6WC4CTRPHAFSLWZXQ5RVAQ5YD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3L70J4KAZJ2NJWPYHO53H071THAAD9","A1AYW18064EWED","Submitted","Tue Jul 02 22:00:32 PDT 2019","Tue Jul 02 22:03:30 PDT 2019","Wed Jul 10 22:03:30 PDT 2019","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","onions.jpg","fruit.jpg","vegemite.jpg","Bottom"
"3S37Y8CWIAG54TBFZFV171EXK6UW4Z","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3OCHAWUVGR07TF31KFJ45LDPEBFXKC","A53H0SOKY1LON","Submitted","Tue Jul 02 21:59:17 PDT 2019","Tue Jul 02 21:59:28 PDT 2019","Wed Jul 10 21:59:28 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","dessert.jpg","cereal.jpg","fruit.jpg","Bottom"
"3YKP7CX6G4VAZDVN6MXCNZLM1727BE","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3U5JL4WY5NPMFDEYZNWOY4OTHPP4XT","A3P9TMATWBA1QP","Submitted","Tue Jul 02 21:58:43 PDT 2019","Tue Jul 02 22:01:53 PDT 2019","Wed Jul 10 22:01:53 PDT 2019","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","carrot.jpeg","fruit.jpg","chips.jpg","Middle"
"39O6Z4JLX4DJN6ZKTGSAIASH6SXVX3","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3E4GGUZ1TB76SZ04WQYBFVJT12F2K7","AD3176YJTD639","Submitted","Tue Jul 02 21:59:57 PDT 2019","Tue Jul 02 22:00:05 PDT 2019","Wed Jul 10 22:00:05 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","chips.jpg","onions.jpg","carrot.jpeg","Bottom"
"3T8DUCXY0PME9IDXL5MH1PIE24QT92","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3HMVI3QICM8UNJ7PH1ZOJKOZ7BA1YK","A3AZWYP6HBVNRU","Submitted","Tue Jul 02 21:59:46 PDT 2019","Tue Jul 02 21:59:50 PDT 2019","Wed Jul 10 21:59:50 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","fruit.jpg","beverage.jpg","cereal.jpg","Bottom"
"3XUY87HIVRUP37671HPAKXT68V1MMT","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3K4J6M3CXH9QVGZPJE6BNLAY69PAGI","A1WYTDU9XIA5KU","Submitted","Tue Jul 02 21:59:00 PDT 2019","Tue Jul 02 21:59:12 PDT 2019","Wed Jul 10 21:59:12 PDT 2019","","","","12","100% (6/6)","0% (0/0)","0% (0/0)","fruit.jpg","onions.jpg","vegemite.jpg","noodles.jpg","Top"
"391FPZIE4E2MO1A5JM0JJ2244V5HU7","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3OWEPKL08CSEM6IDZF7M3EH56D5N7C","A34DIKYKLRRSIT","Submitted","Tue Jul 02 21:59:07 PDT 2019","Tue Jul 02 21:59:15 PDT 2019","Wed Jul 10 21:59:15 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","chips.jpg","onions.jpg","beverage.jpg","Top"
"3UYRNV2KIVFG00P3JHURSUHBTGN8NS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3VP0C6EFSJCP0OJ844NUKLS96CC6MX","AQ3KPKZ6UIYPF","Submitted","Tue Jul 02 21:59:57 PDT 2019","Tue Jul 02 22:00:05 PDT 2019","Wed Jul 10 22:00:05 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","dessert.jpg","cereal.jpg","fruit.jpg","Middle"
"3M4KL7H8KX3QIFZQLFZVB98HKKS16R","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","39N5ACM9HH3I3AIJURIYLZD61IV9P7","A1QXU4Q3CK75FK","Submitted","Tue Jul 02 22:00:44 PDT 2019","Tue Jul 02 22:00:58 PDT 2019","Wed Jul 10 22:00:58 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","vegemite.jpg","frozen_snack.png","onions.jpg","Middle"
"35ZRNT9RUKECHOJ98FZ8G2953403OA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3IOEN3P9SAZS4ZXJBI4W0T4681I16L","A270JQUOEF9BUD","Submitted","Tue Jul 02 22:01:28 PDT 2019","Tue Jul 02 22:03:42 PDT 2019","Wed Jul 10 22:03:42 PDT 2019","","","","134","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","chips.jpg","beverage.jpg","dessert.jpg","Bottom"
"3CRWSLD91MKD3ARJEX4NC1IB3VGOMA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3M23Y66PO5NSYJWDO1JGWURFY1TS6U","A37O30WLLHE8QT","Submitted","Tue Jul 02 21:59:09 PDT 2019","Tue Jul 02 21:59:19 PDT 2019","Wed Jul 10 21:59:19 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","fruit.jpg","noodles.jpg","cereal.jpg","Middle"
"3NI0WFPPIBWQBQE8PWVVX4P7FSM60T","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3T111IHZ5H63FNYY7JMNQUDL20IR9G","A2PIOSRSY6CM3X","Submitted","Tue Jul 02 21:59:33 PDT 2019","Tue Jul 02 22:19:11 PDT 2019","Wed Jul 10 22:19:11 PDT 2019","","","","1178","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","noodles.jpg","beverage.jpg","dessert.jpg","Top"
"3EPG8DX9LM6XG3IE1Y0GKZCFR5N5PJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:39 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:39 PDT 2019","","","3OXV7EAXLH6OE2BYYMIFOMJ36LV63H","A34DIKYKLRRSIT","Submitted","Tue Jul 02 21:59:46 PDT 2019","Tue Jul 02 21:59:55 PDT 2019","Wed Jul 10 21:59:55 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","noodles.jpg","onions.jpg","frozen_snack.png","Bottom"
"3KTZHH2ONKVAII437GFRFFSBOQD8MS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3TR2532VISAZZGDN17A24T0S2IH6JT","A2B74X65M3W3N4","Submitted","Tue Jul 02 21:59:56 PDT 2019","Tue Jul 02 22:05:36 PDT 2019","Wed Jul 10 22:05:36 PDT 2019","","","","340","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","carrot.jpeg","fruit.jpg","beverage.jpg","Bottom"
"3UZUVSO3P9BRRJEUKJ1R7POXZTAME4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3A1PQ49WVKX81OH071V0XKTWHFX1HL","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:59:37 PDT 2019","Tue Jul 02 21:59:49 PDT 2019","Wed Jul 10 21:59:49 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","frozen_snack.png","carrot.jpeg","chips.jpg","Top"
"3GVPRXWRPJAKML9TCWPT9MPZWXM7IN","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:16 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:16 PDT 2019","","","3EA3QWIZ4LB9634TF2XV32D69B1IT2","A1PYMROZ75S4FW","Submitted","Tue Jul 02 21:57:52 PDT 2019","Tue Jul 02 21:58:01 PDT 2019","Wed Jul 10 21:58:01 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","vegemite.jpg","dessert.jpg","cereal.jpg","Bottom"
"3ZQX1VYFTFLYILPFKWU47JHGJQS8O7","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","33LKR6A5KH0Y6X8V7VCPB3WKS9RT1M","A2B74X65M3W3N4","Submitted","Tue Jul 02 21:59:32 PDT 2019","Tue Jul 02 22:01:52 PDT 2019","Wed Jul 10 22:01:52 PDT 2019","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","fruit.jpg","noodles.jpg","chips.jpg","Middle"
"38XPGNCKHVGSP4BA95Q5LZVJDXS4VX","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:14 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:14 PDT 2019","","","3B3WTRP3DEIMB3HDST7MPM5DQ8229C","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:58:35 PDT 2019","Tue Jul 02 21:58:44 PDT 2019","Wed Jul 10 21:58:44 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","beverage.jpg","carrot.jpeg","onions.jpg","Middle"
"3EHIMLB7F9FOQ43SGJZENAKF74E8HJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:42 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:42 PDT 2019","","","3PJ71Z61R7IFMIZH9P78K3V8Y2Q19W","A2582J9NDO5LDU","Submitted","Tue Jul 02 22:01:40 PDT 2019","Tue Jul 02 22:02:36 PDT 2019","Wed Jul 10 22:02:36 PDT 2019","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","onions.jpg","beverage.jpg","frozen_snack.png","Top"
"3I4E7AFQ2MF3FUQ67HDUQJWHY92TJX","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:43 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:43 PDT 2019","","","3XCC1ODXDOR97MFKOLX9CP3AC0MQR1","A3DTPGXKABAFEJ","Submitted","Tue Jul 02 21:59:21 PDT 2019","Tue Jul 02 22:05:22 PDT 2019","Wed Jul 10 22:05:22 PDT 2019","","","","361","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","carrot.jpeg","onions.jpg","vegemite.jpg","Bottom"
